Id,BIRTHDATE,DEATHDATE,SSN,DRIVERS,PASSPORT,PREFIX,FIRST,MIDDLE,LAST,SUFFIX,MAIDEN,MARITAL,RACE,ETHNICITY,GENDER,BIRTHPLACE,ADDRESS,CITY,STATE,COUNTY,FIPS,ZIP,LAT,LON,HEALTHCARE_EXPENSES,HEALTHCARE_COVERAGE,INCOME
4f52419a-c0c0-bf8f-f507-c5d9c172c67a,1973-11-18,,999-65-7487,S99970996,X25457614X,Mr.,Anderson154,Sanford861,Nicolas769,,,S,white,nonhispanic,M,Largo  Maryland  US,125 Ryan Lodge,Towson,Maryland,Baltimore County,24005,21204,39.35560885718594,-76.64837407330671,34608.51,248683.19,51530
757f3d4f-99f1-dba7-d27d-457e2ac0b24e,1967-07-18,,999-71-7961,S99926986,X57495473X,Mrs.,Hildegard72,,Wehner319,,Runolfsdottir785,M,white,nonhispanic,F,Salisbury  Maryland  US,147 Friesen Crossroad Suite 2,West Laurel,Maryland,Prince George's County,,00000,39.126444914013966,-76.88167100188001,43439.06,810494.08,54247
54bb28b5-78c2-d5c4-dab7-9fbeb55c7645,1999-08-07,,999-26-5012,S99978862,X14157864X,Mr.,Jame231,,Metz686,,,,black,nonhispanic,M,Frederick  Maryland  US,533 Thiel Stravenue Suite 24,Baltimore,Maryland,Baltimore city,24005,21208,39.386706063852074,-76.51450912034989,7782.57,918106.07,2898
d675e10d-5be4-8b3d-18d3-9d55bd1d7fb6,1957-09-10,2019-01-16,999-79-6226,S99964234,X13176478X,Mrs.,Albertha209,Moon129,Kovacek682,,Cremin516,M,black,nonhispanic,F,College Park  Maryland  US,467 Jenkins Trail Suite 84,Waldorf,Maryland,Charles County,24017,20602,38.64764445724508,-76.97595098126594,51113.23,956728.43,147460
4253eef6-daa2-4591-9a63-b6e607db363f,1981-12-11,,999-67-8561,S99916944,X58876613X,Mr.,Lon587,Antone63,Haag279,,,M,white,nonhispanic,M,North Laurel  Maryland  US,404 O'Kon Haven Unit 22,Baltimore,Maryland,Baltimore city,24510,21216,39.353523127940235,-76.56462703623575,13500.73,154272.51,25306
9c6a218d-e776-c7dd-5b19-03c150b65060,1989-04-28,,999-34-7682,S99964434,X84969361X,Mr.,Shaun461,Robt687,Cole117,,,D,black,nonhispanic,M,Poolesville  Maryland  US,1035 Kemmer Parade Suite 24,South Laurel,Maryland,Prince George's County,,00000,39.036134921617574,-76.87158776081887,22593.71,177629.71,555942
cd2e6512-8e0f-b211-9f8e-f10ec18b8f17,1972-05-28,,999-63-9764,S99971542,X53154092X,Mrs.,Esperanza675,Concepción765,Girón243,,Cervántez278,M,black,hispanic,F,Ponce  Puerto Rico  PR,859 Kautzer Branch,South Laurel,Maryland,Prince George's County,,00000,39.02116902586214,-76.82394289320463,29447.29,2375662.55,105919
81a528bc-7ae6-2efe-43fe-b87cebe6b1eb,1991-04-07,,999-46-7973,S99990173,X77491132X,Mr.,Marlin805,Rory188,Toy286,,,M,white,nonhispanic,M,Cape St. Claire  Maryland  US,1060 DuBuque Skyway,Camp Springs,Maryland,Prince George's County,24033,20748,38.871536767002794,-76.90319277654191,27133.14,136659.64,72667
54c4f507-026c-921f-4e9d-51e86f05821d,2006-10-17,,999-53-7350,S99945938,,Mr.,Luke971,Clifford177,Greenfelder433,,,,white,nonhispanic,M,Faro  Algarve  PT,949 Larkin Fork,Rossville,Maryland,Baltimore County,,00000,39.31451280751427,-76.44865923200352,2129.91,103714.16,53578
940a4838-9f35-5b13-cba0-f72eba748479,1986-12-25,,999-39-9504,S99954104,X26290668X,Mrs.,Arvilla101,India495,Gottlieb798,,Cummerata161,D,other,nonhispanic,F,Towson  Maryland  US,949 Gerlach Terrace,Baltimore,Maryland,Baltimore city,24510,21202,39.36108614415869,-76.56320517935883,13197.26,950006.19,47229
b7222d5b-13dc-b9ec-6f04-046f50aa6957,1946-04-20,,999-32-1137,S99973677,X87114174X,Ms.,Anika194,Kaci716,Quigley282,,,S,white,hispanic,F,Columbia  Maryland  US,742 Roberts Common Suite 38,Leisure World,Maryland,Montgomery County,,00000,39.09976120849016,-77.10281342858787,109197.06,4329781.66,18119
8a234493-0c17-abed-9bf9-e7acb1f259b2,1970-06-16,2019-06-21,999-65-7737,S99947519,X81421019X,Mrs.,Marry53,Katina266,Stokes453,,Walsh511,M,white,nonhispanic,F,Parkville  Maryland  US,944 Hilpert Gate Unit 5,Shady Side,Maryland,Anne Arundel County,24003,20764,38.86490217858559,-76.50530240747804,423006.62,1284392.25,112504
48274907-a933-20cd-a8b0-6ed9a9e14b04,1974-11-02,,999-42-5997,S99993439,X64741178X,Mr.,Numbers230,,Mosciski958,,,M,white,nonhispanic,M,Nice  Provence-Alpes-Cote d'Azur  FR,306 Krajcik Estate Unit 49,Frederick,Maryland,Frederick County,24021,21701,39.34262398112036,-77.45566592765286,24043.55,148970.16,82162
a1fe7940-cf6a-5e35-306f-fe90b9856a26,1994-09-17,,999-30-3580,S99997035,X5085892X,Mr.,Omar359,Tyrell880,Heidenreich818,,,M,black,nonhispanic,M,Baltimore  Maryland  US,805 Hayes Terrace,Eldersburg,Maryland,Carroll County,24013,21784,39.41206639934208,-76.9886632138467,28075.03,115480.59,112271
429190f2-2c5e-5d57-30ba-687d18c708a0,2023-12-23,,999-84-2658,,,,Elizabet136,,Boyer713,,,,asian,nonhispanic,F,Garrison  Maryland  US,1040 Dooley Alley Apt 47,Montgomery Village,Maryland,Montgomery County,24031,20886,39.22643150616601,-77.22439462736655,385.00,10554.62,32305
aebc400c-36a8-963b-c427-b50439ab9ea9,1949-03-14,2013-07-09,999-56-5813,S99935518,X51704709X,Mrs.,Iris667,Deandra603,Vandervort697,,Fahey393,M,white,nonhispanic,F,Redland  Maryland  US,555 Lockman Ranch Unit 42,Kingstown,Maryland,Queen Anne's County,,00000,39.1633877729225,-76.03521595464545,195002.01,1311302.12,25938
f994c9d4-4c89-3751-1009-37e601730225,1957-09-10,,999-11-9156,S99968440,X4295786X,Mrs.,Tamela350,,Cruickshank494,,Kilback373,M,black,nonhispanic,F,Bladensburg  Maryland  US,158 Orn Common,Waldorf,Maryland,Charles County,24017,20602,38.589689588150165,-76.97620190269309,50937.26,1835496.58,147460
bb77ba89-1ca0-1d4f-0db8-383be3d2123d,1988-04-18,,999-26-1438,S99929507,X24002624X,Mr.,Kristofer887,Bennie663,Walsh511,,,M,asian,nonhispanic,M,Parole  Maryland  US,424 Klein Knoll,Brooklyn Park,Maryland,Anne Arundel County,24003,21225,39.25406200398116,-76.5851231330432,17455.30,188182.29,84237
881dbe3a-3825-6e9d-dfd8-d051ce9f5955,1984-11-24,2023-09-12,999-38-4592,S99951927,X55253794X,Mrs.,Britteny287,Theola421,Schinner682,,Little434,D,white,nonhispanic,F,Ocean City  Maryland  US,229 Crona Skyway Apt 67,Frederick,Maryland,Frederick County,24021,21701,39.3249560918346,-77.48492291508018,54185.90,1017082.14,35678
2fd023e7-2bb6-046e-bdd4-820b136387ca,1952-03-15,,999-62-5795,S99946485,X64880934X,Ms.,Marianna323,Rhonda22,Auer97,,,S,white,nonhispanic,F,Rockville  Maryland  US,605 Green Course Suite 67,Annapolis,Maryland,Anne Arundel County,24003,21401,39.01100466219955,-76.45113334159063,58377.03,2317321.35,173335
2a860943-8d46-f6ac-015b-5ef1d572a946,1992-10-24,,999-54-2696,S99933451,X64833225X,Mrs.,Elizabet136,Trish512,O'Keefe54,,Howell947,M,black,nonhispanic,F,Beltsville  Maryland  US,1046 Blick Ville Suite 78,Langley Park,Maryland,Prince George's County,24033,20787,38.95368054184649,-77.0288088731422,34696.26,654896.54,94906
b481ea88-4816-7a1b-25df-13e3ec57afdd,1974-11-08,2024-02-21,999-59-6166,S99994735,X40235009X,Mrs.,Manda751,Antonietta855,Balistreri607,,Lemke654,D,white,nonhispanic,F,Baltimore  Maryland  US,346 Bashirian Way Unit 1,Bel Air North,Maryland,Harford County,,00000,39.5963809502204,-76.41720178845407,44538.78,1897435.44,742566
682bba8d-0648-6b96-217c-a730be34502f,1972-04-10,,999-37-8522,S99970291,X36677734X,Mrs.,Carlotta746,Jayme42,Stark857,,Ledner144,D,white,nonhispanic,F,Baltimore  Maryland  US,214 Emmerich Boulevard Apt 3,Peppermill Village,Maryland,Prince George's County,,00000,38.896067568350965,-76.87550180696374,47317.71,717084.87,143151
565c3023-9fad-3580-1c24-f234018f837f,2005-01-08,,999-87-5383,S99966246,X21290731X,Mr.,Luciano237,Dario75,Cummings51,,,,white,nonhispanic,M,Clinton  Maryland  US,280 Steuber Flat Apt 79,Wheaton,Maryland,Montgomery County,24031,20902,39.0161753122011,-76.99585813241757,15393.35,70302.83,65033
b5d37451-e187-2982-2904-ad2f82484409,1960-11-25,,999-71-6110,S99941685,X45408495X,Mr.,Quincy153,Cyril535,Keeling57,,,M,white,nonhispanic,M,Annapolis  Maryland  US,896 Ortiz Viaduct,Fairland,Maryland,Montgomery County,,00000,39.03812823676966,-76.90277493129805,25810.54,346656.11,63122
51bf1fb3-0c82-1aa0-c961-13d578f275f6,2001-01-29,,999-83-2375,S99958289,X26996534X,Mr.,Steven797,Freddie621,Zboncak558,,,,asian,hispanic,M,Baltimore  Maryland  US,762 Zulauf Meadow,Clarksburg,Maryland,Montgomery County,24031,20871,39.285762544157976,-77.26601811601745,17801.33,123759.75,110867
7f71425e-a2e7-dc24-9d9e-7f061c4b3d7a,1978-10-30,,999-73-2251,S99942119,X48839264X,Mr.,Orval846,Rolando809,Powlowski563,,,S,white,nonhispanic,M,Marlboro Village  Maryland  US,631 Boyle Vale Unit 92,Carney,Maryland,Baltimore County,,00000,39.39286637805843,-76.48112803952851,34407.00,1091443.11,74933
5397959b-f29e-2c54-22e5-3f5f3da52c61,1944-04-05,,999-22-9018,S99972351,X17080085X,Mr.,Lionel365,Von197,Douglas31,,,M,white,nonhispanic,M,Germantown  Maryland  US,364 Goyette Road Unit 22,Pikesville,Maryland,Baltimore County,24005,21208,39.38916211472224,-76.76404904879526,51659.65,531412.94,80018
5fada1a1-6534-0d36-98a1-c714e2c20bc6,1951-12-11,,999-65-2290,S99912928,X24284718X,Mrs.,Josefa6,Treena759,Hermann103,MD,Ratke343,D,asian,nonhispanic,F,Glenmont  Maryland  US,937 Zulauf View Unit 81,Olney,Maryland,Montgomery County,24031,20832,39.14205862480714,-77.07619220840968,37365.11,3551870.94,666446
0133c149-ae5f-a544-6ba3-d73ffaede57f,2010-05-18,,999-16-8760,,,,Dallas143,Noble66,Mitchell808,,,,white,nonhispanic,M,Brandywine  Maryland  US,145 Kilback Approach,Woodlawn,Maryland,Baltimore County,24005,21207,39.27840139593184,-76.71935929429426,6082.98,64395.30,43569
22739eb1-81d3-028c-baec-81c52caf9636,2007-08-31,,999-48-5922,S99992768,,,Burton124,Royal919,Berge125,,,,white,nonhispanic,M,Rockville  Maryland  US,107 Lynch Well Unit 74,Glassmanor,Maryland,Prince George's County,,00000,38.7942758550402,-76.9693577491839,1697.92,63557.88,9510
6f5ffd7d-afb3-ef00-ab2c-2db88040d416,2014-05-30,,999-36-1000,,,,Layla49,,Klocko335,,,,asian,hispanic,F,Baltimore  Maryland  US,854 Nader Dam Apt 7,Aspen Hill,Maryland,Montgomery County,24031,20906,39.132740313522824,-77.10338577931323,6020.63,25548.34,87326
325b9720-d8ed-246b-73ef-26ad57552d13,1955-08-19,,999-54-5048,S99956509,X41387869X,Ms.,Dede50,Margurite588,Larson43,,,S,black,nonhispanic,F,Bowling Green  Maryland  US,559 Hammes Parade,Baltimore,Maryland,Baltimore city,24510,21229,39.372770474713995,-76.65627875087942,18850.07,969651.76,21166
80a917a8-58e7-4d81-3ba8-a6601a06a8c7,1962-12-13,,999-27-7641,S99936027,X61104182X,Mr.,Gregg522,Dennis979,O'Connell601,,,D,black,nonhispanic,M,Baltimore  Maryland  US,107 Christiansen Boulevard,White Marsh,Maryland,Baltimore County,24005,21162,39.42703756053421,-76.42148512787855,44050.20,149226.90,89582
5f9a2ca7-6548-79a4-c3d5-1cda1ef8dbb6,2024-11-21,,999-27-5680,,,,Alene865,,Reilly981,,,,black,nonhispanic,F,Baltimore  Maryland  US,1098 Lebsack Pathway,East Riverdale,Maryland,Prince George's County,,00000,38.98548135168381,-76.94696364786029,2030.52,2290.11,63081
6f52a2b7-da97-57e0-7061-5a2965e6134b,1992-09-11,,999-44-6385,S99924882,X9743390X,Mr.,Michale231,Arnold338,Gleichner915,,,M,black,nonhispanic,M,Baltimore  Maryland  US,744 Harvey Dale,College Park,Maryland,Prince George's County,24033,20782,38.93338823014737,-76.93078656359825,16059.49,97172.51,95586
1b4f1549-bb01-b37c-3f9e-0a6c00519884,1957-09-09,,999-49-1049,S99969861,X74964003X,Mr.,Guadalupe206,Alden634,Osinski784,,,W,white,nonhispanic,M,Bethesda  Maryland  US,980 Franecki Divide,Glenmont,Maryland,Montgomery County,,00000,39.04203439512208,-77.04437839025584,67078.25,626027.25,36534
caa80c66-0b85-3679-4ccb-60ab5c4476c7,2004-08-17,,999-98-2922,S99981798,X66892978X,Mr.,Patricio639,Mariano761,Cano735,,,,white,hispanic,M,Carolina  Puerto Rico  PR,694 Blanda Passage Suite 54,Glenmont,Maryland,Montgomery County,,00000,39.07248841469449,-77.02852470324613,23222.35,123598.91,66125
d4fc09f6-8316-a836-6565-8e5be98701ce,1991-10-31,,999-40-8545,S99927289,X61611202X,Mrs.,Lorine399,Maye976,Murray856,PhD,Feil794,M,white,nonhispanic,F,Baltimore  Maryland  US,782 Mitchell Common Unit 58,Catonsville,Maryland,Baltimore County,24005,21228,39.25693780546816,-76.7850276691628,36830.52,340016.84,34372
489c64a8-f85b-a0cd-5ba6-61d59aa1eea7,1949-03-14,,999-88-8565,S99921581,X80976805X,Mrs.,Idella49,Corliss645,Effertz744,,Hickle134,M,white,nonhispanic,F,Clarksburg  Maryland  US,465 Simonis Loaf,Kingstown,Maryland,Queen Anne's County,,00000,39.210613490951914,-76.0488647904798,210569.71,1162072.34,25938
c4cdee15-0747-3a94-c9c2-41f65899e45e,2016-11-05,,999-97-1577,,,,September423,Viki353,Monahan736,,,,white,nonhispanic,F,Eldersburg  Maryland  US,943 Barton Gate Apt 0,Ferndale,Maryland,Anne Arundel County,,00000,39.146750342131,-76.61509658381135,5551.99,19224.99,84316
54f37cab-8735-98d7-9194-10befd84c3f2,1955-08-01,2011-06-08,999-93-4754,S99923516,X12507484X,Mr.,Seth414,Jarrett354,Schultz619,,,M,black,nonhispanic,M,Pikesville  Maryland  US,360 Boyer Light,Adelphi,Maryland,Prince George's County,24033,20783,38.997754869135825,-77.00825048793428,26595.05,222713.61,101990
6723d8ae-9013-c560-513b-43f266c3447b,1981-04-14,,999-67-6509,S99958158,X75261187X,Mr.,Rickey821,Warren653,Gerlach374,,,S,hawaiian,nonhispanic,M,Edgewater  Maryland  US,897 Paucek Run,Greenbelt,Maryland,Prince George's County,24033,20770,39.00939844691201,-76.80577552488764,30395.51,80735.73,83316
4d34653a-1a5f-9ce3-7909-00f9342f7bc1,2018-10-15,,999-72-1414,,,,Tobias236,Leif534,Toy286,,,,asian,nonhispanic,M,Landover  Maryland  US,411 Stanton Road Suite 30,Randallstown,Maryland,Baltimore County,24005,21133,39.38214050865874,-76.76753039764034,861.00,25724.75,15825
b8597a45-0ffe-3ff9-7fc1-1caefa35d79c,1974-05-25,,999-14-6569,S99940583,X71515356X,Mrs.,Angelina101,,Yost751,,Paucek755,M,hawaiian,nonhispanic,F,South Kensington  Maryland  US,1089 McLaughlin Track Apt 50,District Heights,Maryland,Prince George's County,24033,20747,38.836900821178,-76.86313978092475,79283.39,1955188.10,26993
94721903-8eae-b150-a85d-ea1d21a9a392,2010-12-11,,999-70-4317,,,,Caridad510,Estela596,Matos876,,,,black,hispanic,F,San Juan  Puerto Rico  PR,817 Breitenberg Byway,Wheaton,Maryland,Montgomery County,24031,20902,39.00026170602492,-77.02427442752959,4810.00,271455.26,15460
65207b8f-b22c-64a5-9ba4-00c485cc1015,2011-12-01,,999-39-7107,,,,Janey243,Shawnta32,Towne435,,,,white,nonhispanic,F,Lansdowne  Maryland  US,635 Deckow Extension,Baltimore,Maryland,Baltimore city,24510,21213,39.301904380795605,-76.6357050827511,1008.00,43621.78,12302
80115e5a-757f-5626-946c-c42b2ff28122,2013-10-15,,999-35-1577,,,,Portia383,Bryanna1,Rutherford999,,,,white,hispanic,F,Manchester  Maryland  US,112 Herman Meadow Suite 18,Silver Spring,Maryland,Montgomery County,24031,20905,39.05643733597191,-76.96843958038885,10678.30,32295.67,120345
cd94b622-b5ef-33fb-43d9-d647ff368af2,1963-01-26,,999-60-8660,S99922434,X2290290X,Mr.,Brian582,Jae222,Trantow673,,,M,black,nonhispanic,M,Towson  Maryland  US,629 Smith Camp Apt 34,Towson,Maryland,Baltimore County,24005,21286,39.35228147585442,-76.6448032127174,31695.59,473299.25,30790
05d633f3-3c2a-bf5e-aec5-e81525ae502b,1958-01-05,1959-08-19,999-30-6548,,,,Joaquín233,Jacobo456,Casas271,,,,white,hispanic,M,Roseau  Saint George  DM,173 Streich Parade,Laurel,Maryland,Prince George's County,24033,20708,39.03563900781837,-76.8570352692958,857.86,55715.05,36356
376f5203-5941-2722-f218-481c8f60e886,1997-08-01,,999-67-3469,S99952905,X8251270X,Mr.,Rob341,Irving123,Cruickshank494,,,,white,nonhispanic,M,Landover Hills  Maryland  US,906 Gleichner Union,Severn,Maryland,Anne Arundel County,24003,21144,39.12308509155749,-76.65719212511947,2485.44,110898.72,20469
68acf76d-16cd-9007-a917-4dd2421112f7,1955-08-01,1981-05-25,999-64-1724,S99955610,X87284178X,Mr.,Boyd728,,Metz686,,,,black,nonhispanic,M,Arnold  Maryland  US,214 Haley Course,Adelphi,Maryland,Prince George's County,24033,20783,38.9979554616957,-76.92624080015638,11651.06,56240.96,101990
ebc787ba-902e-ce37-2f4a-58a44f3f3340,1957-01-18,,999-64-6352,S99996014,X66064920X,Mr.,Barry322,Emmitt44,Kovacek682,,,M,white,nonhispanic,M,Bethesda  Maryland  US,101 Towne Rue Apt 52,Arbutus,Maryland,Baltimore County,24005,21227,39.25618027955563,-76.63811560908344,38192.49,520804.76,46689
1644255b-39c8-ac5e-c281-ccc4d5f66858,1970-12-27,,999-26-7334,S99991926,X10620177X,Mr.,Adam631,Harley673,Little434,,,S,black,nonhispanic,M,Germantown  Maryland  US,796 White Quay,Hughesville,Maryland,Charles County,24017,20637,38.52856384621206,-76.74917202953952,63233.97,647041.25,81605
c4700e85-eafe-dc87-744d-9933f71add22,1960-01-25,2022-05-02,999-34-9792,S99932459,X62107701X,Mr.,Rogelio17,Marquis364,Zemlak964,,,D,white,nonhispanic,M,Ferndale  Maryland  US,358 Daniel Bridge,Centreville,Maryland,Queen Anne's County,24035,21617,39.07950173150877,-76.0882617160706,40069.25,437577.22,41635
1f0f2f55-0fb4-c02f-c123-c3b1aa1620a5,1974-11-08,,999-74-2445,S99952515,X52752997X,Mrs.,Alisia5,Annice210,Steuber698,,Eichmann909,M,white,nonhispanic,F,North Bethesda  Maryland  US,514 Hilpert Knoll,Bel Air North,Maryland,Harford County,,00000,39.50866991405312,-76.39638607237177,39976.17,1296400.87,742566
e493778d-c9fb-b2fd-b705-9836962e54ce,1976-04-25,,999-11-8125,S99964358,X74991197X,Mrs.,Pam996,Danika134,Grant908,,Leffler128,M,white,nonhispanic,F,Pasadena  Maryland  US,516 Yost Promenade,Spring Ridge,Maryland,Frederick County,,00000,39.44494571731313,-77.38519990045324,25756.63,764738.90,193295
ef1c23ed-432e-3fd4-8df9-41aa31f7838b,1972-10-28,,999-87-2245,S99983731,X40101053X,Ms.,Lauri399,Annamaria402,Legros616,,,S,black,nonhispanic,F,Germantown  Maryland  US,394 Langosh Frontage road,Takoma Park,Maryland,Montgomery County,24031,20912,39.05027724706213,-76.99956388064697,95372.24,1979049.61,24756
1a389fb1-e53f-fd5a-bd7a-16bf90b4031e,1999-04-22,,999-76-9264,S99956736,X48817673X,Mr.,Gail741,Beau391,Schimmel440,,,,white,nonhispanic,M,Columbia  Maryland  US,812 Trantow Rapid Suite 62,Rockville,Maryland,Montgomery County,24031,20850,39.11840145982895,-77.12953010325457,38597.49,113623.85,88710
ce77edda-3831-4325-2ce0-541dbe3b0043,1963-07-19,,999-85-1845,S99969771,X11384026X,Mrs.,Joe656,Francoise850,Wintheiser220,,Dickens475,M,white,nonhispanic,F,Odenton  Maryland  US,249 Christiansen Grove,North Bethesda,Maryland,Montgomery County,24031,20852,39.04510829132521,-77.11515098521676,361924.88,1270352.60,53201
5a5124ad-0051-448a-ab25-9ca474bbcd9a,1973-11-30,,999-32-1492,S99989962,X71990122X,Mr.,Roger751,Doyle959,Bogan287,,,S,white,nonhispanic,M,Baltimore  Maryland  US,867 Predovic Dam Unit 58,Rockville,Maryland,Montgomery County,24031,20854,39.09333231078107,-77.18055350298157,27012.75,213694.47,121843
086f166a-38fa-4aaf-645b-3492fa2f8575,2018-11-28,,999-98-2672,,,,Iraida50,Ryann170,Fay398,,,,white,nonhispanic,F,Aspen Hill  Maryland  US,953 Terry Way,Silver Spring,Maryland,Montgomery County,24031,20906,39.12424291367501,-77.07422354879994,1386.29,15785.64,3531
c0dcb7a4-3345-e618-d599-49120234ac99,1985-09-08,,999-47-9505,S99985020,X31134069X,Mrs.,Shayna64,,Marquardt819,,Graham902,M,white,nonhispanic,F,Essex  Maryland  US,200 Zieme Key Suite 86,Germantown,Maryland,Montgomery County,24031,20876,39.23185169335794,-77.20185438112767,57679.29,1645695.63,30888
5daa6dc1-ce73-e4a8-4a85-a7069fb36f1a,2016-06-03,,999-79-9058,,,,Jamel269,Randal152,Batz141,,,,asian,nonhispanic,M,Beijing  Beijing Municipality  CN,303 Bins Gardens Apt 21,Germantown,Maryland,Montgomery County,24031,20876,39.08666240485187,-77.29112598617313,5453.97,35995.25,92489
5454a1e3-bdad-ddf7-1a12-77934d5fcb9c,2009-07-06,,999-48-9995,,,,Cody889,,Swaniawski813,,,,white,nonhispanic,M,Catonsville  Maryland  US,249 Block Union Apt 61,Stevensville,Maryland,Queen Anne's County,24035,21666,38.9748971873652,-76.37650382690956,12372.35,76649.71,642996
6406d5bf-dbae-fc42-237c-10994464ca97,1976-04-01,,999-14-9966,S99972344,X35185364X,Ms.,Odilia72,,Gerlach374,,,S,white,nonhispanic,F,Bowie  Maryland  US,872 Stehr Bypass,Columbia,Maryland,Howard County,24027,21044,39.248677842856736,-76.9027147387923,27914.44,845026.50,136892
e858e971-a730-8c48-e6cf-16e69a19b841,1976-02-26,,999-40-8878,S99990223,X24186707X,Mr.,Lupe126,Ellsworth48,Grant908,,,M,black,nonhispanic,M,Ocean City  Maryland  US,760 Gaylord Orchard,Riverside,Maryland,Harford County,,00000,39.49069894216386,-76.2343051363949,15137.34,938447.66,145038
510995eb-15a5-d835-3993-bcca6b9eac9c,1971-12-19,,999-11-3191,S99910058,X68817659X,Mrs.,Ernestina649,Candi549,Herzog843,,Walsh511,M,white,nonhispanic,F,Cresaptown  Maryland  US,312 Langosh Underpass Suite 21,Willards,Maryland,Wicomico County,24045,21874,38.43203959780332,-75.40104088655617,424548.64,865635.75,50945
3db1423f-dbbc-645e-6ae9-59c451fc6391,2021-05-04,,999-92-2105,,,,Doug189,Troy560,Cole117,,,,black,nonhispanic,M,Baltimore  Maryland  US,814 Lubowitz Passage Suite 25,Baltimore,Maryland,Baltimore city,24510,21218,39.25470475548513,-76.67587486590219,713.00,26023.11,34505
4c8bf278-e6a1-6e54-98e1-7aaea4e2c05d,1960-01-25,,999-80-4265,S99915876,X36205851X,Mr.,Sammie902,Wilber603,Schaden604,,,M,white,nonhispanic,M,Baltimore  Maryland  US,990 Mayer Avenue Unit 39,Centreville,Maryland,Queen Anne's County,24035,21617,39.049062153421005,-76.04771340688745,44278.93,305662.05,41635
5f3c4cc0-12e3-5183-87a3-bb55caf3355c,1985-06-17,,999-52-3011,S99963183,X14375313X,Mr.,Adan632,Dewitt635,Brakus656,,,M,white,nonhispanic,M,Baltimore  Maryland  US,797 Hegmann Dale Apt 53,Silver Spring,Maryland,Montgomery County,24031,20906,38.998850450908236,-77.03163435653222,21607.73,158289.60,149443
6ac0b30c-56fc-6910-e3a9-333e540b9061,1987-10-06,,999-55-3549,S99914170,X8597191X,Mr.,Harvey63,Isaias604,Runolfsdottir785,,,M,black,nonhispanic,M,Ellicott City  Maryland  US,827 Legros Wall Apt 63,North Bethesda,Maryland,Montgomery County,24031,20852,39.08915433636056,-77.12121651083754,27427.26,261007.80,639187
ff029f67-c614-6607-1d84-8b8fca86dfbd,1958-01-05,,999-47-7356,S99942834,X73564982X,Mr.,Ricardo560,Andrés117,Casares724,,,M,white,hispanic,M,Panama City  Panama  PA,163 Kling Path,Laurel,Maryland,Prince George's County,24033,20707,39.09627349537349,-76.78566134058705,32132.06,317288.34,36356
8db944c5-492a-1686-bdd5-c4cf1e205570,2021-02-13,,999-90-1302,,,,Irvin970,Burton124,Weissnat378,,,,black,nonhispanic,M,Baltimore  Maryland  US,281 Kertzmann Gateway,Ferndale,Maryland,Anne Arundel County,,00000,39.19160973921638,-76.64088011083963,540.00,42462.03,47358
bc0116d7-5f5a-1247-fe68-d09c4c30acd0,1998-12-31,,999-89-5320,S99989326,X25061458X,Ms.,Katy259,,Leannon79,,,,white,nonhispanic,F,Emmitsburg  Maryland  US,489 Sipes Village,Brandywine,Maryland,Prince George's County,24033,20613,38.69605384142668,-76.76160226574214,16927.64,348191.23,451217
00b4b428-5ddd-7c81-29e5-3e5507aadb81,1988-05-19,,999-80-2670,S99995067,X74361937X,Mrs.,María Soledad68,Manuela585,Granados71,,Godoy454,D,white,hispanic,F,Juarez  Chihuahua  MX,206 Labadie Wall,Silver Spring,Maryland,Montgomery County,24031,20910,39.041336122339395,-77.02077871313739,80464.34,1017079.56,34446
74286310-5ddf-b21e-af01-5b3c50da9339,1971-10-18,2013-01-20,999-90-7650,S99993578,X21770867X,Mr.,Edwin773,Lewis216,Rosenbaum794,,,S,white,nonhispanic,M,Baltimore  Maryland  US,709 Emmerich Viaduct,Crofton,Maryland,Anne Arundel County,24003,21114,39.03720566973829,-76.71184306179558,28757.52,824275.45,56891
cda95cdc-7932-4a24-97b0-d4b7e5136e70,1960-06-07,,999-35-3617,S99976912,X59455333X,Mr.,Arturo47,,Ledesma253,,,M,black,hispanic,M,Kingston  Kingston  JM,1074 Leuschke Parade Apt 87,Seabrook,Maryland,Prince George's County,24033,20706,38.94577944055848,-76.83500912487813,15236.74,731682.61,4347
2ac94b11-0101-81b1-f16c-be1ac9e8273e,1943-11-30,2023-02-03,999-78-9908,S99911767,X43155836X,Mrs.,Voncile324,Jona712,Hermiston71,,Ebert178,D,black,nonhispanic,F,Redland  Maryland  US,1067 Crona Plaza Apt 39,Bethesda,Maryland,Montgomery County,24031,20817,38.97409301641921,-77.12198119369168,76429.67,2002678.50,83068
1bf513ed-d26c-fe8a-d23c-21ceedfe5729,1993-11-20,,999-24-3171,S99920769,X59739350X,Mr.,Carson894,Arnold338,Wisozk929,,,M,black,nonhispanic,M,Reisterstown  Maryland  US,744 Lind Mission Unit 69,Clinton,Maryland,Prince George's County,24033,20735,38.72198895984358,-76.88960679278243,15768.07,166463.77,159869
ebf0b3d1-063d-3404-ccaf-b6cdb3a5ac71,2000-10-19,,999-11-4365,S99968809,X6551170X,Mr.,Dante562,Ruben688,O'Keefe54,,,,black,nonhispanic,M,Kettering  Maryland  US,1033 Wilkinson Ranch Unit 69,Rossville,Maryland,Baltimore County,,00000,39.37739760636837,-76.51731533089408,12412.75,87153.28,620308
